loan_id,credit_score,ltv_ratio,dti_ratio,loan_amount,loan_age_months,original_interest_rate,num_units,occupancy_type,loan_purpose,state,property_value,num_borrowers,months_since_last_payment,is_delinquent,refinance_probability,loan_status,servicing_fee,next_payment_date
FMAC-01176,660,48.56,42.92,689723,311,4.679,1,Primary,Purchase,TX,281721,2,0,0,0.579,Current,143.69,2028-03-21
FMAC-01177,561,83.24,37.91,624075,45,6.831,1,Investment,Purchase,OH,664109,1,0,0,0.317,Current,130.02,2028-03-22
FMAC-01178,673,54.53,41.07,363126,257,4.385,1,Primary,Purchase,NC,279012,1,3,1,0.477,90+ DQ,75.65,2028-03-23
FMAC-01179,610,79.43,56.13,330768,21,5.439,1,Investment,Refinance,TX,614618,1,0,1,0.412,30-Day DQ,68.91,2028-03-24
FMAC-01180,602,74.05,34.57,626894,21,6.063,3,Primary,Refinance,NC,582793,2,0,0,0.432,Current,130.6,2028-03-25
FMAC-01181,692,88.19,40.78,862920,52,5.98,4,Primary,Cash-Out Refinance,GA,1161043,1,0,1,0.567,Paid Off,179.78,2028-03-26
FMAC-01182,777,73.47,32.91,852783,338,4.523,1,Primary,Purchase,TX,615907,1,0,0,0.372,Current,177.66,2028-03-27
FMAC-01183,744,73.06,29.54,313867,171,8.145,1,Primary,Purchase,PA,1156267,2,0,0,0.316,Current,65.39,2028-03-28
FMAC-01184,570,88.98,32.15,192223,67,8.478,1,Primary,Purchase,FL,539754,2,0,1,0.321,60-Day DQ,40.05,2028-03-29
FMAC-01185,610,83.03,33.21,651224,113,9.201,1,Primary,Cash-Out Refinance,CA,150650,1,0,1,0.201,30-Day DQ,135.67,2028-03-30
FMAC-01186,745,82.74,41.59,697574,300,7.877,1,Primary,Purchase,GA,340681,2,0,0,0.405,Foreclosure,145.33,2028-03-31
FMAC-01187,611,85.04,61.49,641669,160,6.025,3,Second Home,Purchase,FL,1151166,2,0,1,0.425,90+ DQ,133.68,2028-04-01
FMAC-01188,664,54.97,30.84,463609,266,6.005,1,Primary,Refinance,TX,1057397,1,0,0,0.571,Paid Off,96.59,2028-04-02
FMAC-01189,718,89.35,33.83,894506,320,5.939,4,Primary,Purchase,AZ,697684,1,0,1,0.435,Current,186.36,2028-04-03
FMAC-01190,612,87.19,37.37,493811,232,8.883,1,Primary,Purchase,FL,491941,2,0,1,0.391,Current,102.88,2028-04-04
FMAC-01191,687,62.75,41.96,648482,325,6.361,1,Second Home,Cash-Out Refinance,OH,1055680,1,0,0,0.457,Current,135.1,2028-04-05
FMAC-01192,586,74.34,40.64,784737,68,8.023,1,Investment,Purchase,FL,330069,1,0,1,0.131,30-Day DQ,163.49,2028-04-06
FMAC-01193,637,77.41,50.84,368997,28,7.93,2,Primary,Purchase,IL,1043799,2,0,1,0.239,Current,76.87,2028-04-07
FMAC-01194,702,75.98,13.74,415863,116,6.727,1,Primary,Purchase,PA,1186707,2,2,1,0.469,Current,86.64,2028-04-08
FMAC-01195,568,83.01,14.13,231733,51,4.758,1,Investment,Purchase,GA,504067,2,0,0,0.543,60-Day DQ,48.28,2028-04-09
FMAC-01196,710,99.47,33.04,603512,181,6.387,1,Second Home,Purchase,CA,869855,1,1,1,0.438,Paid Off,125.73,2028-04-10
FMAC-01197,678,94.23,48.97,785853,260,6.676,1,Primary,Refinance,TX,1153869,2,2,1,0.566,Current,163.72,2028-04-11
FMAC-01198,718,58.32,22.34,723012,79,8.034,1,Investment,Purchase,GA,605365,1,0,0,0.43,Current,150.63,2028-04-12
FMAC-01199,695,87.33,10.0,317777,273,6.523,1,Primary,Cash-Out Refinance,NY,1031324,2,0,0,0.596,Current,66.2,2028-04-13
FMAC-01200,775,97.93,43.71,247567,108,5.05,1,Primary,Purchase,GA,954259,2,0,1,0.252,Current,51.58,2028-04-14
FMAC-01201,688,83.8,40.44,93703,74,7.685,1,Primary,Purchase,OH,1064667,2,0,1,0.566,Current,19.52,2028-04-15
FMAC-01202,649,94.36,27.1,138453,175,6.227,1,Primary,Purchase,GA,199345,1,2,0,0.39,Foreclosure,28.84,2028-04-16
FMAC-01203,688,105.0,28.14,692766,184,3.446,1,Investment,Refinance,NY,707415,2,0,1,0.565,Current,144.33,2028-04-17
FMAC-01204,718,93.36,28.3,581738,23,6.89,1,Primary,Purchase,FL,863536,2,0,0,0.543,Current,121.2,2028-04-18
FMAC-01205,683,81.74,39.11,899593,274,7.101,1,Primary,Refinance,IL,484287,2,0,0,0.204,Current,187.42,2028-04-19
FMAC-01206,682,93.68,31.74,267063,129,5.488,1,Second Home,Refinance,FL,576814,1,12,1,0.455,Current,55.64,2028-04-20
FMAC-01207,630,80.17,42.94,456440,291,6.27,2,Primary,Cash-Out Refinance,FL,783532,2,0,0,0.55,Current,95.09,2028-04-21
FMAC-01208,633,78.36,10.0,318411,320,7.289,2,Primary,Refinance,NY,766297,1,0,0,0.347,Current,66.34,2028-04-22
FMAC-01209,581,72.73,29.43,482932,186,6.898,1,Investment,Purchase,NC,717945,2,0,1,0.515,60-Day DQ,100.61,2028-04-23
FMAC-01210,802,101.45,26.74,899781,59,4.625,1,Primary,Cash-Out Refinance,CA,993708,2,0,0,0.583,Current,187.45,2028-04-24
FMAC-01211,592,65.72,35.44,651386,1,8.004,1,Primary,Cash-Out Refinance,NY,578564,1,0,0,0.397,30-Day DQ,135.71,2028-04-25
FMAC-01212,631,100.99,32.62,450579,131,8.548,1,Investment,Cash-Out Refinance,FL,304581,1,0,1,0.418,Current,93.87,2028-04-26
FMAC-01213,629,85.5,45.98,131990,67,5.888,1,Primary,Purchase,GA,1041056,1,0,1,0.594,Current,27.5,2028-04-27
FMAC-01214,742,57.01,19.41,411065,293,4.208,1,Investment,Refinance,CA,1031622,2,0,0,0.592,Current,85.64,2028-04-28
FMAC-01215,659,83.51,38.45,771898,285,7.425,1,Primary,Purchase,TX,111290,1,0,1,0.496,Current,160.81,2028-04-29
FMAC-01216,767,46.5,43.58,704860,89,5.692,1,Primary,Purchase,AZ,911555,2,0,0,0.384,Current,146.85,2028-04-30
FMAC-01217,632,87.38,56.57,841269,100,7.143,1,Primary,Refinance,TX,312991,2,0,1,0.472,Current,175.26,2028-05-01
FMAC-01218,699,91.28,33.18,349357,189,9.143,1,Investment,Cash-Out Refinance,OH,1081390,1,0,0,0.383,Current,72.78,2028-05-02
FMAC-01219,621,69.11,41.24,204693,346,4.644,1,Primary,Refinance,FL,217278,2,0,0,0.627,Current,42.64,2028-05-03
FMAC-01220,830,79.85,19.96,255295,241,5.544,1,Primary,Cash-Out Refinance,GA,835048,2,0,0,0.362,Current,53.19,2028-05-04
FMAC-01221,596,105.0,14.08,865786,270,6.267,1,Primary,Purchase,NC,488826,2,0,0,0.557,Current,180.37,2028-05-05
FMAC-01222,701,70.41,46.45,410515,219,8.05,3,Primary,Purchase,IL,504220,1,0,0,0.29,Current,85.52,2028-05-06
FMAC-01223,724,62.12,37.94,148274,176,10.767,1,Primary,Refinance,IL,469322,1,0,0,0.503,Current,30.89,2028-05-07
FMAC-01224,708,100.22,49.79,346278,341,6.797,1,Investment,Purchase,CA,944032,2,0,1,0.339,Current,72.14,2028-05-08
FMAC-01225,667,105.0,24.27,643889,233,4.541,1,Investment,Cash-Out Refinance,NC,610798,2,0,1,0.402,Current,134.14,2028-05-09
FMAC-01226,670,78.06,43.2,940321,151,6.085,1,Primary,Purchase,AZ,747899,1,0,0,0.428,Current,195.9,2028-05-10
FMAC-01227,683,93.17,56.69,357834,277,5.57,1,Primary,Purchase,TX,678764,1,0,1,0.582,Current,74.55,2028-05-11
FMAC-01228,669,98.12,42.2,344053,229,7.366,1,Primary,Purchase,AZ,1048716,1,0,1,0.441,Current,71.68,2028-05-12
FMAC-01229,747,66.86,40.77,433383,171,6.952,1,Primary,Purchase,PA,192154,2,2,0,0.59,Current,90.29,2028-05-13
FMAC-01230,834,70.72,38.09,422176,223,5.25,1,Second Home,Cash-Out Refinance,TX,1092201,1,0,0,0.46,Paid Off,87.95,2028-05-14
FMAC-01231,640,96.46,22.29,616350,213,5.5,1,Investment,Purchase,TX,314075,2,0,0,0.431,Current,128.41,2028-05-15
FMAC-01232,584,103.28,51.56,417530,282,6.068,1,Second Home,Purchase,TX,449269,1,3,1,0.384,Current,86.99,2028-05-16
FMAC-01233,673,86.44,31.89,828597,41,6.213,1,Primary,Cash-Out Refinance,GA,1086110,2,0,0,0.399,30-Day DQ,172.62,2028-05-17
FMAC-01234,850,64.8,43.04,770091,122,6.449,3,Primary,Purchase,NY,865604,2,2,0,0.302,Current,160.44,2028-05-18
FMAC-01235,623,105.0,22.37,216225,227,6.559,1,Primary,Refinance,GA,584006,2,0,1,0.373,Current,45.05,2028-05-19
FMAC-01236,794,70.04,26.21,221553,294,7.982,1,Primary,Purchase,IL,509801,1,0,1,0.26,60-Day DQ,46.16,2028-05-20
FMAC-01237,797,72.97,52.35,179270,88,6.025,1,Primary,Purchase,GA,935672,2,0,0,0.531,90+ DQ,37.35,2028-05-21
FMAC-01238,641,83.14,34.53,932857,267,5.848,1,Investment,Cash-Out Refinance,AZ,901204,1,0,1,0.614,Current,194.35,2028-05-22
FMAC-01239,719,101.31,52.53,798960,29,4.893,1,Investment,Cash-Out Refinance,GA,473134,1,0,1,0.526,Current,166.45,2028-05-23
FMAC-01240,793,90.81,37.22,689269,247,6.231,1,Investment,Purchase,NY,212315,1,0,0,0.383,30-Day DQ,143.6,2028-05-24
FMAC-01241,653,84.22,19.58,708758,316,6.807,1,Investment,Refinance,CA,1107803,2,0,0,0.502,Current,147.66,2028-05-25
FMAC-01242,665,84.95,46.92,763565,244,4.431,1,Primary,Cash-Out Refinance,NC,460197,2,3,1,0.519,Current,159.08,2028-05-26
FMAC-01243,639,78.65,32.1,168887,61,6.089,1,Primary,Purchase,CA,768234,2,0,0,0.558,Current,35.18,2028-05-27
FMAC-01244,608,86.37,44.99,423686,147,7.892,1,Primary,Purchase,PA,190341,2,0,0,0.29,Current,88.27,2028-05-28
FMAC-01245,634,40.06,38.25,915544,174,7.278,1,Primary,Purchase,IL,132822,1,0,0,0.321,Current,190.74,2028-05-29
FMAC-01246,594,73.55,22.57,222012,278,6.948,1,Primary,Purchase,PA,776110,2,0,0,0.495,Current,46.25,2028-05-30
FMAC-01247,682,81.62,39.64,925442,334,7.245,1,Primary,Purchase,PA,988767,2,0,0,0.408,30-Day DQ,192.8,2028-05-31
FMAC-01248,626,60.73,59.96,812154,142,5.812,1,Primary,Cash-Out Refinance,NC,1059587,2,0,0,0.56,Current,169.2,2028-06-01
FMAC-01249,696,83.79,42.93,366629,44,5.652,3,Primary,Purchase,NC,484910,2,0,0,0.388,Current,76.38,2028-06-02
FMAC-01250,571,74.93,37.42,693587,144,8.026,1,Primary,Refinance,NY,1145449,2,0,0,0.422,Current,144.5,2028-06-03
FMAC-01251,703,104.33,48.75,597537,353,7.494,1,Primary,Purchase,NY,232624,2,2,1,0.455,Current,124.49,2028-06-04
FMAC-01252,738,101.6,40.11,474283,333,5.604,3,Primary,Refinance,CA,435475,2,0,0,0.322,Current,98.81,2028-06-05
FMAC-01253,540,71.01,40.1,887039,55,4.246,1,Primary,Refinance,NY,236343,1,0,1,0.53,Current,184.8,2028-06-06
FMAC-01254,706,75.74,27.08,320491,307,5.629,1,Primary,Purchase,NY,952083,2,0,0,0.273,Current,66.77,2028-06-07
FMAC-01255,765,76.89,40.34,665885,358,7.152,1,Second Home,Purchase,OH,988349,2,0,0,0.561,Current,138.73,2028-06-08
FMAC-01256,595,71.23,48.35,337808,161,5.71,1,Primary,Purchase,FL,260066,1,0,1,0.34,Paid Off,70.38,2028-06-09
FMAC-01257,797,80.93,29.64,940986,285,6.896,1,Primary,Refinance,CA,1178843,1,0,0,0.405,Current,196.04,2028-06-10
FMAC-01258,709,66.63,52.24,847842,325,8.204,1,Primary,Purchase,NC,1042439,1,3,1,0.371,Current,176.63,2028-06-11
FMAC-01259,630,61.04,37.08,881619,198,6.388,1,Investment,Purchase,CA,918180,2,0,0,0.348,Current,183.67,2028-06-12
FMAC-01260,676,87.34,29.12,838271,159,6.781,1,Primary,Cash-Out Refinance,NC,497053,2,0,1,0.614,Current,174.64,2028-06-13
FMAC-01261,719,87.44,47.98,870417,80,7.322,1,Second Home,Cash-Out Refinance,GA,502826,1,0,1,0.338,Current,181.34,2028-06-14
FMAC-01262,685,65.94,35.13,778412,31,5.201,1,Investment,Purchase,FL,1177191,2,0,1,0.465,Current,162.17,2028-06-15
FMAC-01263,717,91.43,45.6,230635,112,5.572,1,Second Home,Purchase,OH,307716,2,0,0,0.408,Current,48.05,2028-06-16
FMAC-01264,615,68.53,35.08,782682,46,7.371,1,Primary,Refinance,OH,990567,1,0,1,0.335,Current,163.06,2028-06-17
FMAC-01265,691,81.8,37.4,796605,353,6.544,1,Primary,Cash-Out Refinance,AZ,658350,1,0,1,0.427,Current,165.96,2028-06-18
FMAC-01266,581,90.31,42.94,917946,205,6.646,1,Primary,Purchase,IL,279503,2,0,1,0.504,Current,191.24,2028-06-19
FMAC-01267,672,77.5,40.91,360752,52,6.54,1,Primary,Purchase,NC,904891,2,0,0,0.454,Current,75.16,2028-06-20
FMAC-01268,616,84.82,18.04,937759,138,7.674,4,Primary,Refinance,IL,342407,1,0,0,0.317,Current,195.37,2028-06-21
FMAC-01269,628,70.25,26.79,792585,74,7.023,1,Investment,Cash-Out Refinance,GA,1041254,2,0,0,0.418,60-Day DQ,165.12,2028-06-22
FMAC-01270,766,75.05,47.29,547210,41,7.039,1,Investment,Refinance,OH,350967,1,0,0,0.282,Current,114.0,2028-06-23
FMAC-01271,756,74.91,36.68,332773,77,7.967,2,Primary,Purchase,GA,1147941,2,0,0,0.5,Current,69.33,2028-06-24
FMAC-01272,722,66.8,32.76,359365,187,8.428,1,Primary,Purchase,PA,925017,1,0,0,0.312,Foreclosure,74.87,2028-06-25
FMAC-01273,603,75.35,24.41,914938,52,9.192,1,Investment,Refinance,FL,145635,1,0,0,0.287,Current,190.61,2028-06-26
FMAC-01274,657,54.77,27.2,887400,87,5.805,1,Primary,Purchase,AZ,275926,2,0,0,0.273,Current,184.88,2028-06-27
FMAC-01275,764,70.63,17.78,469821,109,9.463,1,Primary,Purchase,GA,831586,1,0,0,0.271,Current,97.88,2028-06-28
FMAC-01276,689,73.73,36.99,293678,225,5.184,1,Primary,Purchase,AZ,653392,2,1,1,0.661,Current,61.18,2028-06-29
FMAC-01277,842,74.16,32.02,501153,248,8.822,1,Second Home,Purchase,FL,1099797,2,0,0,0.408,Current,104.41,2028-06-30
FMAC-01278,707,74.38,28.33,535651,69,5.739,1,Primary,Purchase,CA,376914,2,2,0,0.581,Current,111.59,2028-07-01
FMAC-01279,693,77.07,37.32,260580,120,6.417,1,Second Home,Refinance,GA,359258,1,0,0,0.455,Current,54.29,2028-07-02
FMAC-01280,658,85.19,41.64,866064,67,6.522,1,Primary,Refinance,NY,1015182,2,0,1,0.177,Current,180.43,2028-07-03
FMAC-01281,689,91.12,58.93,599911,61,5.46,1,Primary,Cash-Out Refinance,TX,867993,1,0,1,0.489,Foreclosure,124.98,2028-07-04
FMAC-01282,669,68.25,22.88,252903,327,6.604,1,Primary,Cash-Out Refinance,OH,1008677,1,0,1,0.456,Current,52.69,2028-07-05
FMAC-01283,729,59.95,49.59,516149,191,5.522,1,Primary,Purchase,OH,981587,2,6,0,0.569,Current,107.53,2028-07-06
FMAC-01284,746,62.37,47.73,520523,189,5.018,1,Primary,Purchase,OH,645116,1,0,0,0.496,Current,108.44,2028-07-07
FMAC-01285,624,70.69,30.21,783700,151,6.454,1,Primary,Purchase,CA,903603,2,0,1,0.365,Current,163.27,2028-07-08
FMAC-01286,586,72.72,40.03,182951,286,8.408,1,Second Home,Purchase,TX,604879,2,0,1,0.354,Current,38.11,2028-07-09
FMAC-01287,551,66.45,33.42,385745,96,6.195,1,Primary,Cash-Out Refinance,FL,623277,1,0,0,0.418,Current,80.36,2028-07-10
FMAC-01288,715,58.56,39.86,811316,312,7.629,1,Second Home,Purchase,CA,621827,2,0,0,0.447,30-Day DQ,169.02,2028-07-11
FMAC-01289,602,71.16,53.09,152178,309,5.485,1,Investment,Purchase,OH,359595,1,0,1,0.471,60-Day DQ,31.7,2028-07-12
FMAC-01290,529,80.72,44.06,296383,263,4.96,1,Second Home,Refinance,OH,114202,2,0,1,0.403,Current,61.75,2028-07-13
FMAC-01291,707,86.93,43.09,239826,97,7.045,4,Investment,Purchase,IL,557044,2,1,0,0.475,Current,49.96,2028-07-14
FMAC-01292,850,69.64,33.7,149893,113,8.607,4,Primary,Refinance,AZ,683334,2,0,0,0.282,Current,31.23,2028-07-15
FMAC-01293,679,71.81,23.16,428943,125,6.751,1,Primary,Purchase,AZ,552488,1,0,0,0.398,Current,89.36,2028-07-16
FMAC-01294,738,64.1,35.92,593223,132,7.492,1,Investment,Purchase,IL,775799,2,0,0,0.354,Paid Off,123.59,2028-07-17
FMAC-01295,685,77.53,50.07,914799,121,8.294,1,Second Home,Purchase,PA,441016,1,12,1,0.392,Current,190.58,2028-07-18
FMAC-01296,673,65.27,22.73,355345,197,6.456,1,Second Home,Cash-Out Refinance,IL,284348,2,0,0,0.305,Current,74.03,2028-07-19
FMAC-01297,744,86.6,27.45,355375,294,6.318,1,Primary,Purchase,AZ,498267,2,0,0,0.45,Current,74.04,2028-07-20
FMAC-01298,659,51.21,39.26,336682,122,7.067,3,Primary,Purchase,OH,1066978,2,6,0,0.525,Current,70.14,2028-07-21
FMAC-01299,698,72.61,28.15,318886,282,7.28,1,Primary,Purchase,NY,360408,2,0,0,0.418,Paid Off,66.43,2028-07-22
FMAC-01300,702,82.52,30.07,515711,260,4.821,1,Primary,Purchase,AZ,1034471,2,0,0,0.44,60-Day DQ,107.44,2028-07-23
FMAC-01301,633,80.76,33.76,494384,39,6.855,1,Primary,Purchase,TX,1039277,1,0,1,0.389,Current,103.0,2028-07-24
FMAC-01302,749,105.0,24.34,505840,54,6.499,1,Primary,Refinance,NY,982982,1,3,1,0.47,30-Day DQ,105.38,2028-07-25
FMAC-01303,667,83.25,28.26,221707,161,5.553,1,Primary,Refinance,CA,1189758,2,12,1,0.534,Current,46.19,2028-07-26
FMAC-01304,627,62.94,45.03,614252,289,6.416,1,Primary,Refinance,AZ,478954,1,1,0,0.594,Current,127.97,2028-07-27
FMAC-01305,717,76.57,24.93,501001,200,5.102,1,Primary,Purchase,FL,294661,2,0,0,0.333,Current,104.38,2028-07-28
FMAC-01306,617,51.36,22.02,830406,276,4.687,1,Second Home,Purchase,GA,1090739,2,0,0,0.539,Current,173.0,2028-07-29
FMAC-01307,681,76.79,31.7,818157,16,6.58,1,Investment,Purchase,GA,1172756,2,0,1,0.455,Current,170.45,2028-07-30
FMAC-01308,679,65.5,45.32,820150,173,7.582,1,Primary,Purchase,TX,1199948,2,2,0,0.39,Current,170.86,2028-07-31
FMAC-01309,756,91.73,36.03,812288,248,6.083,1,Primary,Purchase,NC,864298,2,2,1,0.492,Current,169.23,2028-08-01
FMAC-01310,713,69.76,33.35,92336,218,5.347,1,Investment,Purchase,GA,818449,2,0,1,0.463,Current,19.24,2028-08-02
FMAC-01311,678,76.25,38.44,943907,87,5.534,1,Primary,Refinance,TX,481760,2,0,0,0.379,Current,196.65,2028-08-03
FMAC-01312,737,68.47,20.54,500628,82,7.159,1,Primary,Refinance,NC,326283,2,0,0,0.435,Current,104.3,2028-08-04
FMAC-01313,777,104.08,42.95,162212,62,8.501,1,Primary,Cash-Out Refinance,CA,1181510,1,0,0,0.425,Current,33.79,2028-08-05
FMAC-01314,719,73.18,41.83,941811,287,7.425,1,Primary,Refinance,NC,679883,2,0,0,0.398,90+ DQ,196.21,2028-08-06
FMAC-01315,680,105.0,33.91,125591,42,8.061,1,Primary,Purchase,FL,337685,2,0,0,0.483,Current,26.16,2028-08-07
FMAC-01316,588,90.21,48.06,928182,12,5.243,1,Primary,Purchase,AZ,994737,2,0,1,0.467,Current,193.37,2028-08-08
FMAC-01317,605,85.23,26.73,508670,321,6.411,1,Primary,Purchase,GA,855870,1,0,1,0.49,Current,105.97,2028-08-09
FMAC-01318,658,83.53,49.28,702825,234,7.722,3,Primary,Purchase,OH,134018,1,1,1,0.233,Current,146.42,2028-08-10
FMAC-01319,637,83.91,39.54,929104,329,4.821,1,Primary,Purchase,IL,357061,2,2,1,0.731,Current,193.56,2028-08-11
FMAC-01320,666,49.08,34.63,369372,131,5.71,1,Primary,Purchase,AZ,982373,2,6,1,0.449,Current,76.95,2028-08-12
FMAC-01321,683,73.82,37.8,94429,115,7.63,1,Primary,Purchase,CA,1085191,1,0,1,0.346,Current,19.67,2028-08-13
FMAC-01322,717,90.68,36.93,164294,218,6.81,1,Primary,Refinance,CA,770912,2,0,1,0.401,60-Day DQ,34.23,2028-08-14
FMAC-01323,675,77.27,50.2,457721,137,5.342,1,Primary,Refinance,TX,1052569,2,0,1,0.391,Current,95.36,2028-08-15
FMAC-01324,714,56.92,27.23,264087,106,4.543,1,Primary,Purchase,PA,731820,2,12,1,0.401,Current,55.02,2028-08-16
FMAC-01325,684,77.21,30.37,411080,179,8.105,1,Primary,Purchase,NC,921079,2,0,0,0.38,Current,85.64,2028-08-17
FMAC-01326,541,103.56,48.36,291979,16,4.036,1,Primary,Purchase,NC,157940,1,0,1,0.55,Current,60.83,2028-08-18
FMAC-01327,614,96.7,32.04,923810,242,7.259,2,Primary,Refinance,TX,777251,2,0,1,0.432,Current,192.46,2028-08-19
FMAC-01328,669,77.07,47.01,117310,334,5.86,1,Primary,Purchase,IL,948827,2,1,0,0.462,Current,24.44,2028-08-20
FMAC-01329,595,92.27,54.99,706115,226,7.756,1,Primary,Refinance,OH,1199531,2,0,1,0.381,Current,147.11,2028-08-21
FMAC-01330,721,72.5,33.98,279899,242,5.249,1,Primary,Refinance,CA,394458,1,0,0,0.37,60-Day DQ,58.31,2028-08-22
FMAC-01331,787,52.44,44.81,508472,141,9.638,1,Primary,Purchase,AZ,516716,1,0,0,0.266,Current,105.93,2028-08-23
FMAC-01332,765,64.13,26.46,287500,199,6.983,1,Primary,Purchase,IL,748235,2,2,0,0.437,30-Day DQ,59.9,2028-08-24
FMAC-01333,665,101.44,45.55,179862,112,7.18,1,Primary,Purchase,OH,200229,1,0,1,0.359,Current,37.47,2028-08-25
FMAC-01334,784,73.89,39.99,381033,127,5.572,1,Primary,Purchase,PA,936621,2,0,1,0.506,Current,79.38,2028-08-26
FMAC-01335,690,74.35,42.73,393572,21,6.34,1,Primary,Refinance,AZ,455698,2,0,0,0.433,Current,81.99,2028-08-27
FMAC-01336,656,73.5,31.54,452646,147,6.371,1,Second Home,Purchase,TX,1168143,2,0,0,0.431,Current,94.3,2028-08-28
FMAC-01337,637,105.0,21.39,510423,89,8.655,1,Primary,Purchase,AZ,764990,2,0,0,0.375,Current,106.34,2028-08-29
FMAC-01338,658,102.39,43.03,654543,303,6.981,1,Primary,Cash-Out Refinance,FL,186184,2,0,1,0.469,Foreclosure,136.36,2028-08-30
FMAC-01339,652,105.0,17.37,447968,203,7.153,1,Primary,Purchase,PA,638889,2,0,1,0.485,Current,93.33,2028-08-31
FMAC-01340,691,75.61,34.83,302603,85,7.139,4,Primary,Purchase,TX,801264,2,3,1,0.613,90+ DQ,63.04,2028-09-01
FMAC-01341,691,82.43,47.41,871841,167,7.254,1,Investment,Purchase,TX,443990,2,0,1,0.496,60-Day DQ,181.63,2028-09-02
FMAC-01342,680,55.25,39.92,122438,72,4.833,1,Primary,Refinance,TX,223409,2,0,0,0.359,Current,25.51,2028-09-03
FMAC-01343,710,100.15,57.48,321482,298,8.959,1,Primary,Refinance,GA,122098,2,0,1,0.233,Current,66.98,2028-09-04
FMAC-01344,763,60.48,48.25,845598,9,5.447,1,Primary,Purchase,IL,276974,2,0,0,0.455,Current,176.17,2028-09-05
FMAC-01345,746,81.25,31.46,865372,281,6.454,1,Primary,Cash-Out Refinance,OH,1192856,1,2,1,0.366,60-Day DQ,180.29,2028-09-06
FMAC-01346,576,61.54,38.27,874301,258,8.338,2,Primary,Refinance,NC,895383,2,0,1,0.406,90+ DQ,182.15,2028-09-07
FMAC-01347,501,69.17,37.53,574476,275,8.822,1,Primary,Purchase,CA,1156693,2,0,1,0.397,Current,119.68,2028-09-08
FMAC-01348,745,65.44,22.18,792222,238,7.467,1,Second Home,Refinance,CA,125979,2,0,0,0.353,Current,165.05,2028-09-09
FMAC-01349,584,68.88,28.6,561153,20,5.894,1,Primary,Purchase,FL,567741,2,0,0,0.583,Current,116.91,2028-09-10
FMAC-01350,664,69.91,32.39,892390,233,6.653,1,Primary,Refinance,FL,116915,2,0,0,0.579,60-Day DQ,185.91,2028-09-11
FMAC-01351,598,69.78,17.64,287374,221,6.7,1,Primary,Purchase,FL,421405,2,0,0,0.251,Foreclosure,59.87,2028-09-12
FMAC-01352,553,90.5,38.47,831690,326,6.743,1,Primary,Refinance,NY,853020,2,3,1,0.287,Current,173.27,2028-09-13
FMAC-01353,717,61.43,35.51,761505,17,5.024,1,Primary,Purchase,FL,743113,2,0,0,0.609,Current,158.65,2028-09-14
FMAC-01354,733,81.31,21.27,417766,89,8.012,3,Primary,Cash-Out Refinance,CA,461046,2,0,0,0.467,Current,87.03,2028-09-15
FMAC-01355,639,96.27,42.04,581955,196,6.662,1,Primary,Purchase,PA,1107921,1,0,1,0.484,Current,121.24,2028-09-16
FMAC-01356,498,70.3,45.16,630730,350,5.633,1,Primary,Refinance,OH,563656,2,12,1,0.476,60-Day DQ,131.4,2028-09-17
FMAC-01357,641,67.23,40.27,161948,84,5.902,2,Investment,Purchase,FL,605071,2,0,0,0.454,Current,33.74,2028-09-18
FMAC-01358,707,74.54,34.76,334657,87,6.824,1,Primary,Cash-Out Refinance,PA,1070040,2,0,1,0.481,Current,69.72,2028-09-19
FMAC-01359,576,95.7,43.91,367740,307,4.817,1,Primary,Refinance,NY,633210,1,0,0,0.525,Current,76.61,2028-09-20
FMAC-01360,692,80.91,44.8,680079,338,7.554,1,Primary,Purchase,NY,153380,1,2,0,0.529,Current,141.68,2028-09-21
FMAC-01361,678,70.03,41.07,646694,154,6.782,1,Primary,Cash-Out Refinance,NC,495982,2,0,0,0.361,Current,134.73,2028-09-22
FMAC-01362,720,85.26,29.75,120524,228,8.379,3,Primary,Purchase,GA,839378,1,0,0,0.367,30-Day DQ,25.11,2028-09-23
FMAC-01363,688,61.47,40.77,234404,264,6.593,2,Primary,Refinance,GA,526375,2,0,0,0.525,Current,48.83,2028-09-24
FMAC-01364,611,88.22,49.95,190160,223,5.198,3,Primary,Refinance,AZ,373079,2,2,1,0.509,Current,39.62,2028-09-25
FMAC-01365,763,84.13,32.03,226836,121,5.063,1,Primary,Purchase,GA,365928,2,0,0,0.565,Current,47.26,2028-09-26
FMAC-01366,668,73.38,58.98,762923,173,6.031,1,Second Home,Cash-Out Refinance,AZ,581802,1,3,0,0.525,Current,158.94,2028-09-27
FMAC-01367,678,65.42,32.74,560891,4,6.158,2,Primary,Purchase,IL,775581,2,0,0,0.411,Current,116.85,2028-09-28
FMAC-01368,614,64.7,38.32,247442,342,5.819,4,Primary,Purchase,GA,118069,2,0,0,0.365,Current,51.55,2028-09-29
FMAC-01369,648,86.02,31.28,871494,128,6.654,1,Primary,Cash-Out Refinance,NY,1184258,2,0,0,0.359,Current,181.56,2028-09-30
FMAC-01370,618,96.43,40.23,648933,110,5.789,1,Second Home,Refinance,NC,473413,1,0,1,0.36,Current,135.19,2028-10-01
FMAC-01371,667,68.44,20.58,464903,355,6.805,1,Primary,Purchase,PA,786592,2,0,0,0.242,60-Day DQ,96.85,2028-10-02
FMAC-01372,799,84.88,32.54,349388,37,5.875,1,Primary,Purchase,FL,1144013,1,0,0,0.574,Current,72.79,2028-10-03
